Date,FB,TWTR,NFLX,Optimized portfolio daily worth in $
2015-09-18,1126394.4441794215,4014.4164793545765,943171.3634778708,2073580.2241366468
2015-09-21,1140116.4220370147,3931.141742541258,921848.4488481696,2065896.0126277255
2015-09-22,1109212.1206154695,3852.1744632781733,905029.0624610222,2018093.3575397697
2015-09-23,1121263.6102055875,3846.4315215578363,901352.688678783,2026462.730405928
2015-09-24,1126513.7894865402,3819.15172281772,953648.9933722432,2083981.934581601
2015-09-25,1106944.9893374112,3631.0658229027017,939678.771161552,2050254.826321866
2015-09-28,1064466.5795542223,3626.758365352467,914219.9739393413,1982313.311858916
2015-09-29,1034158.9211432599,3674.138819056596,903926.1255108895,1941759.185473206
2015-09-30,1072699.794905925,3867.96809142335,949053.5376330836,2025621.300630432
2015-10-01,1085228.4867423526,3543.483628539148,974052.8260450239,2062824.7964159157
2015-10-02,1098592.5241357442,3777.514210833928,975247.6261553824,2077617.6645019604
2015-10-05,1121740.907909052,4041.6962780946924,1022488.9019630328,2148271.5061501795
2015-10-06,1107303.025258767,3965.6005414803444,995651.458828163,2106920.08462841
2015-10-07,1102530.155613423,4282.905860588443,993537.5124245035,2100350.5738985147
2015-10-08,1103365.3937810885,4353.258655482454,1056311.4562032481,2164030.108639819
2015-10-09,1112553.109082565,4429.354535673935,1041606.0162197603,2158588.479837999
2015-10-12,1124723.9439798016,4127.842557556746,1042708.8796426008,2171560.666179959
2015-10-13,1123053.4557123259,4172.351325035008,1008518.7440887216,2135744.5511260824
2015-10-14,1122456.8127017433,4218.29600741477,1013114.1998278812,2139789.3085370394
2015-10-15,1145008.5534644674,4265.6764611189,929109.2045796618,2078383.4345052482
2015-10-16,1163861.365295895,4472.4276754049615,909808.3088570138,2078142.101828314
2015-10-19,1174958.2594790843,4437.96916362014,934623.8066121222,2114020.035254827
2015-10-20,1157417.995450931,4437.96916362014,909808.3088570138,2071664.273471565
2015-10-21,1158730.5432542055,4206.80983681983,900341.6792252564,2063279.0323162817
2015-10-22,1189276.7968222506,4185.2734105314485,894459.5050700436,2087921.5753028258
2015-10-23,1219345.848143986,4347.515713762116,919458.7934819836,2143152.1573397317
2015-10-26,1238198.5764504033,4435.097477394273,947031.5279169418,2189665.2018447393
2015-10-27,1237363.3263505935,4499.707330567946,947307.2460703796,2189170.279751541
2015-10-28,1243329.398492093,4432.226221899802,972398.4619789263,2220160.086692919
2015-10-29,1251443.2566045325,4172.351325035008,966148.6421736692,2221764.2501032366
2015-10-30,1216720.7644695817,4086.205045572954,996110.9584475213,2216917.9279626757
2015-11-02,1232709.8020123679,4192.452410730419,989309.7023353884,2226211.956758487
2015-11-03,1223999.3844143557,4182.401724305581,1008610.6072489474,2236792.3933876087
2015-11-04,1240227.100639235,4215.4247519203,1048223.4816750613,2292666.007066217
2015-11-05,1297740.0360832913,4114.920615637438,1043168.4527892513,2345023.40948818
2015-11-06,1277932.6288449354,4060.3614488886037,1048315.3448352871,2330308.335129111
2015-11-09,1270654.0208323055,3889.5045177117304,1009713.5441990801,2284257.069549097
2015-11-10,1287597.737307031,3883.7612888371277,1035815.6960338611,2327297.1946297293
2015-11-11,1300723.0721540411,3804.7940095740446,1037286.2786340384,2341814.1447976534
2015-11-12,1288910.1896531507,3751.6703269953123,1001074.0598367254,2293735.919816871
2015-11-13,1240346.3624213436,3615.2721947575255,952637.9931096283,2196599.6277257297
2015-11-16,1241420.3031353904,3648.29493521798,1023407.9747290417,2268476.57279965
2015-11-17,1254426.2926752823,3622.451051379364,1076255.715729378,2334304.4594560396
2015-11-18,1285927.1535824002,3718.64773011199,1108699.6240569341,2398345.425369446
2015-11-19,1267909.6753757931,3778.950125735428,1104931.387114469,2376620.0126159973
2015-11-20,1280557.7244514835,3771.7712691135903,1138202.440711428,2422531.936432025
2015-11-23,1276142.795270341,3618.143880983394,1149139.6529433625,2428900.592094687
2015-11-24,1261704.9126200564,3664.088419786023,1133331.2760097417,2398700.2770495843
2015-11-25,1257767.3765995323,3741.6199277247383,1141143.6059117815,2402652.6024390385
2015-11-27,1258244.5788458423,3697.1111602464766,1152907.954222208,2414849.6442282964
2015-11-30,1243806.6961955575,3646.859163893612,1133515.1310029537,2380968.686362405
2015-12-01,1278171.3313913166,3665.5243346875236,1152264.599609637,2434101.4553356413
2015-12-02,1265642.5440977348,3646.859163893612,1184984.152563339,2454273.5558249676
2015-12-03,1245477.184463033,3718.64773011199,1165499.4661838592,2414695.2983770045
2015-12-04,1266955.0799688643,3592.299853567645,1203365.975519978,2473913.35534241
2015-12-07,1260153.7696596994,3511.8965158259284,1152172.6721130305,2415838.338288556
2015-12-08,1270654.0208323055,3587.992539594542,1167061.967089731,2441303.980461631
2015-12-09,1248102.2681374373,3490.359945960415,1141511.1780345342,2393103.806117932
2015-12-10,1257886.6264494963,3720.083501436358,1129654.9665638825,2391261.676514815
2015-12-11,1218510.60997632,3566.4559697290283,1092891.3206506053,2314968.3865966545
2015-12-14,1248818.2683872825,3577.94214032397,1109067.2697069785,2361463.480234585
2015-12-15,1247505.7205840086,3438.672465437448,1090042.0829468574,2340986.4759963034
2015-12-16,1274233.6999136389,3488.9241746360476,1127173.374510179,2404895.998598454
2015-12-17,1267432.3776723286,3346.7828135236587,1125978.583590732,2396757.7440765845
2015-12-18,1241420.3031353904,3300.838274721029,1084711.3450985206,2329432.486508632
2015-12-21,1250130.7207334028,3178.797568572654,1071935.9781436564,2325245.4964456316
2015-12-22,1258960.5671635438,3239.0999641960916,1068351.5318580235,2330551.1989857634
2015-12-23,1248460.2205337828,3254.8935923412673,1085998.1370418654,2337713.2511679893
2015-12-24,1253113.7568041526,3297.966588495162,1078369.6621330373,2334781.385525685
2015-12-28,1263972.0438981147,3234.7929373772545,1076347.6524168958,2343554.4892523875
2015-12-29,1279841.8196587923,3226.178022276784,1094821.4028701405,2377889.4005512097
2015-12-30,1267432.3776723286,3191.7196540690948,1072671.2694437453,2343295.3667701427
2015-12-31,1248818.2683872825,3322.3747010094107,1051256.427317438,2303397.07040573
2016-01-04,1219703.8005403315,3239.0999641960916,1010632.616965089,2233575.5174696166
2016-01-05,1225789.21798895,3147.2107430137007,989493.566519512,2218429.995251476
2016-01-06,1228652.9087525813,3071.1147192450862,1081586.4627686266,2313310.486240453
2016-01-07,1168395.544327002,2908.8727031686853,1052910.8005744468,2224215.2176046176
2016-01-08,1161355.6269286093,2868.6711060863927,1023775.6203790858,2187999.9184137816
2016-01-11,1163503.4128995494,2821.2906523822635,1056679.1018532922,2223003.8054052237
2016-01-12,1185697.213198072,2816.983481986293,1071476.478524298,2259990.675204356
2016-01-13,1138803.8742337408,2682.0208339186092,979383.5087478919,2120869.403815551
2016-01-14,1173765.0689150728,2727.965516298371,983978.9644870512,2160471.9989184225
2016-01-15,1133195.7544885864,2575.773899492543,956222.4393952613,2091993.9677833403
2016-01-19,1136656.0882628008,2396.3024839465966,991607.4302049676,2130659.820951715
2016-01-20,1125797.789236694,2495.3704181736935,990228.7842923084,2118521.9439471764
2016-01-21,1123530.7534157904,2559.980271347367,940689.771424167,2066780.5051113046
2016-01-22,1168634.234941239,2561.4160426717344,925708.6132872406,2096904.2642711513
2016-01-25,1157537.3407580496,2443.682794073594,911003.173303753,2070984.1968558761
2016-01-26,1161474.8767785735,2442.247022749226,899146.8883058091,2063064.0121071318
2016-01-27,1126990.99173285,2409.2244258659052,837751.5996306358,1967151.8157893517
2016-01-28,1301916.2746501968,2367.5869138821126,867713.9894317801,2171997.850995859
2016-01-29,1338905.8980632059,2412.0956813603757,844093.2734052072,2185411.2671497734
2016-02-01,1373270.437801811,2571.4664419423066,864772.8242314258,2240614.728475179
2016-02-02,1367543.0682066926,2308.7202895830424,840876.4727696185,2210728.2612658944
2016-02-03,1344633.3631154783,2377.637169575553,833983.2891608787,2180994.2894459325
2016-02-04,1318382.5979643029,2427.889309505551,824516.6595291214,2145327.1468029297
2016-02-05,1241778.255531736,2257.0325219058104,760915.5704809742,2004950.858534616
2016-02-08,1190231.3922291792,2139.2992733076703,765786.7443735718,1958157.4358760586
2016-02-09,1187725.6538618936,2067.5107070892923,791613.1780549148,1981406.3426238976
2016-02-10,1205146.572582928,2150.785443902611,812936.0926846158,2020233.4507114463
2016-02-11,1216004.8716090347,2054.588765169984,793635.1877710567,2011694.6481452612
2016-02-12,1217198.0621730462,2280.0048630956917,803285.6815869379,2022763.7486230796
2016-02-16,1212425.1925277023,2348.922030242468,818450.6947170765,2033224.8092750213
2016-02-17,1255261.5427750924,2506.8565887686345,870930.7900673688,2128699.1894312296
2016-02-18,1234618.9808940808,2646.1265508094207,831685.561291299,2068950.6687361891
2016-02-19,1247744.3276732354,2628.8971513398765,820105.0587831738,2070478.283607749
2016-02-22,1278648.6290947811,2627.4613800155093,844920.492201902,2126196.5826766985
2016-02-23,1258363.924152961,2627.4613800155093,819094.0585205588,2080085.4440535353
2016-02-24,1275307.5451705311,2584.3883838616152,841979.4097197512,2119871.343274144
2016-02-25,1289506.832663733,2525.521759562545,868816.8528546208,2160849.2072779164
2016-02-26,1287716.9871569946,2575.773899492543,871206.5082208068,2161499.269277294
2016-02-29,1275784.8428739952,2601.617783331158,858523.0779534605,2136909.5386107867
2016-03-01,1310388.085158982,2562.8518139961025,903466.6258915309,2216417.5628645094
2016-03-02,1311939.2281193389,2661.920178954596,897124.8785896677,2211726.026887961
2016-03-03,1307524.3943953507,2772.4742837766335,900065.9610718184,2210362.829750946
2016-03-04,1293325.1069021488,2779.6534275527365,933612.8063495074,2229717.566679209
2016-03-07,1261585.6508379474,2752.37362881262,877640.1186828959,2141978.143149656
2016-03-08,1263972.0438981147,2631.768837565745,884441.4391314097,2151045.2518670904
2016-03-09,1282824.855729542,2535.5721588331176,900709.3248753005,2186069.7527636755
2016-03-10,1280557.7244514835,2384.8163133516564,894827.1507200876,2177769.6914849225
2016-03-11,1305495.9537315294,2413.531452684742,897584.451736318,2205493.936920532
2016-03-14,1311223.3233266475,2458.0406508944025,901904.1157947478,2215585.4797722897
2016-03-15,1320530.3839352427,2324.513917728219,899422.6064592474,2222277.504312218
2016-03-16,1338547.9456668603,2397.7382552709646,913117.036989209,2254062.7209113403
2016-03-17,1324706.6225021486,2419.2746815593455,916517.7018089214,2243643.5989926294
2016-03-18,1329837.444543838,2419.2746815593455,929384.9962603915,2261641.715485789
2016-03-21,1334610.314189182,2425.017623279683,928833.495617135,2265868.8274295963
2016-03-22,1339383.1957666702,2420.7105964608454,917620.5652317624,2259424.4715948934
2016-03-23,1342843.529540884,2298.6698903124698,915322.8373621824,2260465.036793379
2016-03-24,1348928.9469895025,2284.3121770687944,904018.0621984071,2255231.3213649783
2016-03-28,1356565.5073984778,2239.8032660133995,930212.1415297943,2289017.4521942856
2016-03-29,1385799.2250953934,2292.926805015,957049.5846646641,2345141.7365650726
2016-03-30,1368616.9134635858,2348.922030242468,939219.2623512819,2310185.09784511
2016-03-31,1361457.6388259304,2376.2013982511858,939586.908001326,2303420.7482255073
2016-04-01,1384844.641620609,2294.362576339367,971479.3156856257,2358618.319882574
2016-04-04,1342962.874848003,2453.733193344167,959071.594380806,2304488.202422153
2016-04-05,1339025.2433703244,2447.989964469564,964494.2689166601,2305967.502251454
2016-04-06,1356804.1144877048,2478.1413058584153,963483.2686540453,2322765.5244476087
2016-04-07,1355968.8643878952,2437.939708776124,959990.6763377264,2318397.4804343977
2016-04-08,1320053.0862317786,2390.5592550719934,954108.5021825132,2276552.1476693638
2016-04-11,1300484.381539804,2370.4584565308483,943722.7905938356,2246577.6305901706
2016-04-12,1319814.4910746957,2379.0730844770533,983243.7375233431,2305437.301682516
2016-04-13,1318621.2885785403,2493.9349340035915,1007783.4619795447,2328898.6854920886
2016-04-14,1322558.824599064,2516.907275193472,1014860.4270542043,2339936.1589284614
2016-04-15,1308240.2872558981,2524.085988238177,1024878.5573292185,2335642.930573355
2016-04-18,1317905.300260839,2485.3200189031204,996294.8226316454,2316685.4429113874
2016-04-19,1339860.4934701344,2429.325080829918,867070.5521010057,2209360.37065197
2016-04-20,1341411.6364304915,2498.2421043995605,889404.4761842334,2233314.3547191243
2016-04-21,1353582.4713277281,2514.035588967605,872952.7997835105,2229049.3067002064
2016-04-22,1319217.8480641127,2473.8339918853126,881408.429152653,2203100.111208651
2016-04-25,1313729.061693933,2453.733193344167,859901.6595297395,2176084.454417017
2016-04-26,1297740.0360832913,2548.494100752426,849515.9479410616,2149804.4781251056
2016-04-27,1299291.1790436485,2133.5561880102,836740.5901771091,2138165.325408768
2016-04-28,1392839.2379509397,2101.9692188741137,829755.4790717633,2224696.6862415774
2016-04-29,1402981.5486593447,2099.0976762253786,827457.7512021835,2232538.397537754
2016-05-02,1414794.3476352256,2067.5107070892923,855765.7769372304,2272627.635279545
2016-05-03,1401191.7031526067,2011.515625438957,841336.0459162688,2244539.2646943145
2016-05-04,1408708.9301866074,2130.684645361465,834442.8623075294,2245282.477139498
2016-05-05,1405725.894115858,2027.309110007,821391.7863901387,2229144.989616004
2016-05-06,1425771.8965112965,2067.5107070892923,834902.3619268879,2262741.7691452736
2016-05-09,1422788.8604405466,2038.7952806019405,832145.1344379494,2256972.790159098
2016-05-10,1437823.3861014144,2100.5334475497457,853743.758030177,2293667.677579141
2016-05-11,1426129.848907642,2094.790362252276,827365.8237055774,2255590.4629754717
2016-05-12,1435198.3024270104,2021.5660247095298,806410.5547259205,2243630.4231776404
2016-05-13,1429590.182681856,2024.437567358265,807697.2731419739,2239311.8933911882
2016-05-16,1415987.5381992368,2051.7172225212485,819094.0585205588,2237133.313942317
2016-05-17,1400237.1077456784,2058.896079143087,814590.4567507136,2216886.460575535
2016-05-18,1403816.798759155,2030.1806526557357,831777.4887879052,2237624.468199716
2016-05-19,1393793.7498328583,2031.6164239801033,823046.1504562361,2218871.5167130744
2016-05-20,1400237.1077456784,2071.8180210623946,850067.3842479377,2252376.310014678
2016-05-23,1383770.7844315716,2068.94647841366,872125.5809868159,2257965.311896801
2016-05-24,1404413.3463125837,2014.387168087692,899698.315421774,2306126.0489024455
2016-05-25,1406680.4775906424,2068.94647841366,920929.302554869,2329678.726623925
2016-05-26,1425533.2894220692,2053.1529938456165,944917.5907041938,2372504.033120109
2016-05-27,1424459.3487080224,2168.0146997950214,949421.1832831278,2376048.5466909455
2016-05-31,1417658.0383988568,2185.243955687433,942711.7903312203,2362555.072685764
2016-06-01,1417300.0860025114,2156.528529200081,932969.4425460246,2352426.057077736
2016-06-02,1419089.9195771057,2182.3724130386972,930579.7871798386,2351852.079169983
2016-06-03,1413601.1451390702,2182.3724130386972,915322.8373621824,2331106.3549142913
2016-06-06,1417419.4313096297,2192.42281230927,925892.4039440728,2345504.2580660116
2016-06-07,1405129.334630285,2153.6569865513457,918080.138378413,2325363.129995249
2016-06-08,1412646.5497321417,2146.4781299295078,899422.6064592474,2314215.6343213185
2016-06-09,1414675.002328107,2096.2261335766434,892345.5586663841,2309116.7871280676
2016-06-10,1391526.7020798104,2012.9513967633247,861647.9510924431,2255187.604569017
2016-06-13,1359667.805251336,2089.0472769548055,862567.023858452,2224323.876386743
2016-06-14,1371480.6877522273,2205.3447542285776,865048.6159121555,2238734.6484186114
2016-06-15,1367423.7109674297,2291.4910336906323,866611.0524816469,2236326.2544827675
2016-06-16,1364917.9726001448,2278.5690917713237,877180.6098726259,2244377.151564542
2016-06-17,1348570.9110681466,2311.591832231778,868081.5615545323,2218964.0644549103
2016-06-20,1352747.2331600622,2346.0503440165994,862107.5242390935,2217200.807743172
2016-06-21,1364798.627293026,2343.1788013678643,836281.0170304587,2203422.8231248525
2016-06-22,1359190.603005026,2315.8990026277474,827273.9605453516,2188780.462553005
2016-06-23,1373151.187951847,2446.5544802994614,842438.9828664017,2218036.725298548
2016-06-24,1337354.7551028489,2360.4082008374075,812844.2295243903,2152559.3928280766
2016-06-27,1300245.7744505769,2274.2617777982214,784260.4948268171,2086780.531055192
2016-06-28,1344752.624897587,2357.5365146115405,808524.4919386687,2155634.6533508673
2016-06-29,1362173.6390757759,2416.4031389106103,836924.3808339409,2201514.4230486276
2016-06-30,1363605.4367290142,2427.889309505551,840784.6096093926,2206817.9356479123
2016-07-01,1362531.5795399775,2481.0129920842833,888485.3942273126,2253497.9867593744
2016-07-05,1362650.841322086,2460.9119063888716,899882.1796058979,2264993.932834373
2016-07-06,1392481.2020295844,2469.526821489342,869460.2074671916,2264410.9363182653
2016-07-07,1382338.891321179,2493.9349340035915,874055.6632063515,2258888.4894615337
2016-07-08,1398924.571874548,2595.8745544565554,892069.8497038574,2293590.2961328616
2016-07-11,1406441.882433559,2542.750871877823,870103.571270674,2279088.204576111
2016-07-12,1407157.7752941062,2598.746097105291,882051.7837652235,2291808.305156435
2016-07-13,1393435.7974365123,2547.058329428058,886279.5938543392,2282262.4496202795
2016-07-14,1399521.2148851308,2578.6451549870126,900893.1155321326,2302992.9755722503
2016-07-15,1394390.3928434413,2595.8745544565554,904293.7711609334,2301280.0385588314
2016-07-18,1424340.0988580582,2677.7135199455065,908153.9447909162,2335171.75716892
2016-07-19,1439135.9339046886,2631.768837565745,788947.804535291,2230715.5072775455
2016-07-20,1454767.0071189848,2664.7914344490664,807973.064822704,2265404.863376138
2016-07-21,1439135.9339046886,2640.383321934818,790326.4596388618,2232102.776865485
2016-07-22,1443789.458242914,2637.5120664403476,789407.3776819414,2235834.3479912956
2016-07-25,1451306.6733447707,2677.7135199455065,805675.3369531241,2259659.72381784
2016-07-26,1446414.5419173178,2648.9982370352877,840141.2549968217,2289204.795151175
2016-07-27,1471710.6281365552,2264.211378527648,845931.5016554284,2319906.341170511
2016-07-28,1491518.035374911,2341.7428864663643,842347.0553697956,2336206.8336311732
2016-07-29,1478869.9862992207,2389.1233401704935,838670.6723966446,2319929.782036036
2016-08-01,1483284.831955353,2389.1233401704935,867346.3437817357,2353020.2990772594
2016-08-02,1468727.5920658056,2357.5365146115405,859901.6595297395,2330986.7881101565
2016-08-03,1461807.0199745311,2528.3934457884125,855673.8402497126,2320009.253670032
2016-08-04,1483881.4749659358,2603.053267501261,858798.7869159874,2345283.3151494246
2016-08-05,1493307.8808816497,2621.7184382951723,891794.1315504193,2387723.7308703642
2016-08-08,1494620.4167527796,2613.103953926099,874147.5998938689,2371381.1206005746
2016-08-09,1492233.9401676024,2682.0208339186092,863853.7514654167,2358769.7124669375
2016-08-10,1490086.1422645187,2733.708745172974,863302.3151585408,2356122.1661682324
2016-08-11,1490324.8448108996,2839.9558231761744,881316.4924651353,2374481.293099211
2016-08-12,1490086.1422645187,2805.497311391352,887750.1029272242,2380641.7425031345
2016-08-15,1478392.700527901,2995.019126207871,875985.7546167984,2357373.474270907
2016-08-16,1471233.4258902452,2928.9735017098305,874239.5273904753,2348401.92678243
2016-08-17,1484000.8202730543,2895.9507612493767,885728.1667383743,2372624.9377726777
2016-08-18,1478512.0458350189,2727.965516298371,883798.0845188388,2365038.095870156
2016-08-19,1474335.7237431032,2725.0939736496366,881132.7109992147,2358193.5287159677
2016-08-22,1481375.7365986505,2663.355663124699,875526.2458065286,2359565.3380683037
2016-08-23,1484000.8202730543,2683.4567488201096,881776.0656117855,2368460.34263366
2016-08-24,1473381.211861185,2620.2826669708043,874790.95450644,2350792.449034596
2016-08-25,1478273.3432886377,2630.3330662413773,894459.5050700436,2375363.181424923
2016-08-26,1491040.7376714468,2627.4613800155093,896849.1604362294,2390517.359487692
2016-08-29,1509893.5495028747,2651.869492529758,894275.7144132117,2406821.1334086163
2016-08-30,1501540.9888440534,2638.94755061045,895654.2959894905,2399834.232384154
2016-08-31,1504882.072768303,2758.1165705329577,895654.2959894905,2403294.4853283265
2016-09-01,1505478.6203217315,2799.75408251675,895010.9321860082,2403289.3065902563
2016-09-02,1509535.5971065285,2806.932795561455,895010.9321860082,2407353.462088098
2016-09-06,1547957.0301049205,2861.4922494645552,919918.2931013423,2470736.8154557273
2016-09-07,1563707.5440834898,2852.8777650954826,911278.8914571909,2477839.313305776
2016-09-08,1554400.4834748947,2684.8925201444767,915966.2746929569,2473051.6506879963
2016-09-09,1516575.5145049212,2600.1820120067905,886922.9576578216,2406098.6541747497
2016-09-12,1535547.6716434672,2605.9249537271285,910359.8095002704,2448513.4060974647
2016-09-13,1517888.0623081953,2549.929872076794,883154.6471880645,2403592.6393683366
2016-09-14,1524570.0392423864,2595.8745544565554,891610.3408935873,2418776.25469043
2016-09-15,1531490.7903158246,2627.4613800155093,894643.2865359639,2428761.538231804
2016-09-16,1540081.9461317281,2743.7591444435475,914311.9014359477,2457137.6067121197
2016-09-19,1535070.2904149927,2636.07629511598,901260.7611821766,2438967.1278922856
2016-09-20,1534951.028632884,2640.383321934818,903007.0527448804,2440598.464699699
2016-09-21,1550462.8519972162,2654.7411787556252,872033.6534902098,2425151.246666182
2016-09-22,1552133.3521968361,2674.8418337196385,880765.0653491706,2435573.2593797264
2016-09-23,1526837.1705204446,3247.7148792965622,881776.0656117855,2411860.9510115264
2016-09-26,1519081.264804351,3355.3977286241297,869092.5710080587,2391529.2335410337
2016-09-27,1535547.6716434672,3405.649437822729,892161.7772004636,2431115.0982817532
2016-09-28,1541990.957963421,3296.530817170794,895930.078479309,2441217.5672599007
2016-09-29,1528388.3134808019,3303.7098173697646,888485.3942273126,2420177.417525484
2016-09-30,1530536.1949088962,3309.452759090102,905764.3537611108,2439610.0014290973
2016-10-03,1536502.2670503957,3445.851178482154,943263.217447185,2483211.335676063
2016-10-04,1529581.5995019674,3376.9341549125106,940597.843927561,2473556.377584441
2016-10-05,1532922.587969063,3570.7634272792643,976810.062724874,2513303.414121216
2016-10-06,1536144.3146540502,2852.8777650954826,965689.0690270187,2504686.2614461645
2016-10-07,1539127.3507247998,2850.0060788696146,963391.3411574387,2505368.697961108
2016-10-10,1554042.5310785486,2521.214302012309,949696.901436566,2506260.646817127
2016-10-11,1537814.8148536696,2584.3883838616152,924513.7488405019,2464912.9520780332
2016-10-12,1539843.2555174911,2591.5670969063203,914495.6920927799,2456930.5147071774
2016-10-13,1525166.6822529691,2554.237329627029,921205.0850446873,2448926.004627283
2016-10-14,1525882.5751135163,2423.5818519553145,932601.7968959804,2460907.9538614517
2016-10-17,1521825.6937858737,2402.045425666934,917252.9931090099,2441480.732320551
2016-10-18,1534115.8739902289,2416.4031389106103,1091788.3837004723,2628320.660829612
2016-10-19,1552491.304593182,2450.8616506954313,1120096.409435519,2675038.5756793963
2016-10-20,1551178.7567899078,2426.453538181183,1133698.9124688746,2687304.122796964
2016-10-21,1575878.378980726,2597.310325780923,1171841.213485723,2750316.90279223
2016-10-24,1590316.1781060009,2588.69584141185,1170278.7769162315,2763183.650863644
2016-10-25,1578503.2836729658,2478.1413058584153,1162742.2295040095,2743723.654482834
2016-10-26,1563588.1033192165,2482.4487634086504,1166970.0395931248,2733040.59167575
2016-10-27,1547479.8159264664,2498.2421043995605,1162374.5838539652,2712352.641884831
2016-10-28,1566571.1393899664,2535.5721588331176,1163293.6658108856,2732400.377359685
2016-10-31,1562991.6392907982,2577.2096708169097,1147669.143870477,2713237.9928320926
2016-11-01,1545212.6846484083,2511.164046318869,1133239.412849516,2680963.2615442434
2016-11-02,1517410.764604731,2528.3934457884125,1124416.0734939487,2644355.231544468
2016-11-03,1431857.3139599147,2524.085988238177,1122577.9187710194,2556959.3187191724
2016-11-04,1440806.4221721643,2587.25992651035,1121566.9185084042,2564960.6006070785
2016-11-07,1457511.448032652,2643.2550081606855,1145003.7703508532,2605158.473391666
2016-11-08,1482210.9747663161,2638.94755061045,1142797.8964505875,2627647.818767514
2016-11-09,1469801.5327798526,2746.6303999380166,1123037.4919176695,2595585.6550974604
2016-11-10,1441403.0651827469,2637.5120664403476,1060814.9844458012,2504855.5616949885
2016-11-11,1420163.7767661423,2663.355663124699,1054932.8102905885,2477759.9427198553
2016-11-14,1373151.187951847,2748.066171262385,1042065.5158391187,2417964.769962228
2016-11-15,1398447.274171084,2725.0939736496366,1043995.5980586541,2445167.966203388
2016-11-16,1388185.61815556,2674.8418337196385,1058701.111569434,2449561.571558714
2016-11-17,1405487.2870266307,2663.355663124699,1057230.5381601686,2465381.1808499238
2016-11-18,1396299.4882001441,2689.199690540447,1058884.902226266,2457873.5901169507
2016-11-21,1452977.1735443906,2670.534663323669,1084159.9087916443,2539807.616999359
2016-11-22,1449397.5779880679,2674.8418337196385,1084895.2000917327,2536967.6199135203
2016-11-23,1441880.267429057,2615.9752094205687,1081678.3902652322,2526174.63290371
2016-11-25,1436391.4929910218,2593.0028682306875,1079104.953433126,2518089.4492923785
2016-11-28,1436749.5408445217,2627.4613800155093,1074693.2791598868,2514070.2813844243
2016-11-29,1442238.315282557,2611.668182601731,1080024.0261991348,2524874.0096642934
2016-11-30,1413004.5021284875,2654.7411787556252,1075336.6429633691,2490995.8862706125
2016-12-01,1373389.7831089294,2588.69584141185,1077358.6526795106,2453337.1316298516
2016-12-02,1376969.4741224064,2574.3379845910417,1110353.997313943,2489897.8094209405
2016-12-05,1401191.7031526067,2617.411124322069,1095189.048520185,2498998.162797114
2016-12-06,1399759.821974358,2617.411124322069,1144911.842854247,2547289.075952927
2016-12-07,1407396.3823833335,2796.882539868015,1152448.3810755576,2562641.645998759
2016-12-08,1418851.3244200228,2819.8547374807627,1132687.9122062589,2554359.0913637625
2016-12-09,1428039.027789355,2821.2906523822635,1129379.1748831528,2560239.49332489
2016-12-12,1405248.5964123933,2717.9151170277983,1128919.6752637941,2536886.186793215
2016-12-13,1435556.2548233557,2781.089198877104,1137651.0135954632,2575988.357617696
2016-12-14,1434363.0523272003,2717.9151170277983,1134526.131265569,2571607.098709797
2016-12-15,1438658.6362012243,2697.8144620637854,1148863.9347899246,2590220.385453213
2016-12-16,1430306.1709995577,2674.8418337196385,1141695.0330277467,2574676.0458610244
2016-12-19,1422788.8604405466,2618.8468956464367,1152999.8173824335,2578407.5247186264
2016-12-20,1420999.0149338082,2572.902213266675,1149966.8717400571,2573538.788887132
2016-12-21,1420402.4673803796,2452.297422019799,1162650.3020074032,2585505.0668098023
2016-12-22,1400833.762688405,2356.100743287173,1154194.6818291724,2557384.545260865
2016-12-23,1399282.524270894,2369.0226852064807,1154286.5357984868,2555938.0827545873
2016-12-27,1408112.3707010343,2384.8163133516564,1179653.5433877632,2590150.7304021493
2016-12-28,1395106.2857039883,2353.229057061305,1157043.8368147172,2554503.3515757667
2016-12-29,1388304.9634626785,2353.229057061305,1151896.9539595926,2542555.1464793324
2016-12-30,1372793.2355555012,2340.3071151419963,1137834.8685886755,2512968.4112593187
2017-01-03,1394390.3928434413,2360.4082008374075,1171749.2859891164,2568500.087033395
2017-01-04,1416226.2288134743,2420.7105964608454,1189395.8911729588,2608042.830582894
2017-01-05,1439851.826765235,2453.733193344167,1211454.0235754566,2653759.583534036
2017-01-06,1472545.9736935198,2465.219363939107,1204652.8317997034,2679664.0248571625
2017-01-09,1490324.8448108996,2512.599817643237,1203549.8305131902,2696387.275141733
2017-01-10,1483762.1177266734,2493.9349340035915,1193807.4827279944,2680063.5353886713
2017-01-11,1504524.024914803,2483.8842475787533,1199413.9479206812,2706421.8570830626
2017-01-12,1510848.1449098028,2495.3704181736935,1187281.8804329191,2700625.3957608957
2017-01-13,1531371.3495515517,2476.7055345340477,1228824.8370785683,2762672.892164654
2017-01-17,1525763.325263552,2435.068022550256,1221380.2171629528,2749578.610449055
2017-01-18,1526359.8728169806,2456.6048795700344,1224780.817646285,2753597.2953428356
2017-01-19,1521945.0390929917,2410.6601971902724,1272114.0944778332,2796469.793768015
2017-01-20,1515859.6216443738,2380.508855801421,1273860.386040537,2792100.5165407117
2017-01-23,1538411.2788820884,2384.8163133516564,1262739.3188153899,2803535.41401083
2017-01-24,1543661.4462308965,2371.8942278552154,1287738.6164182418,2833771.956876993
