Date,FB,TWTR,NFLX,portfolio daily worth in $,portfolio daily % return
2017-04-10,966323.9226995761,111196.12060784156,1005733.4218204335,2083253.4651278513,0.3611766078862606
2017-04-11,958650.3689877301,110808.94748594797,1009229.1930400066,2078688.5095136845,-0.2191262700665492
2017-04-12,956320.9143314034,111660.72835411387,1005593.5630054809,2073575.2056909981,-0.24598701533606412
2017-04-13,955019.1243895626,110731.51286156925,999231.2314196879,2064981.8686708198,-0.414421285352642
2017-04-17,968927.49573184,111505.85910535645,1029504.6241642758,2109937.9790014722,2.1770704630733455
2017-04-18,965775.9051930739,111815.5976028713,1002307.5310675396,2079899.0338634849,-1.4236885366745853
2017-04-19,974751.2419953427,112589.9438466585,977137.9363373587,2064479.1221793597,-0.7413778954203452
2017-04-20,985233.9044229169,113441.72471482445,987065.9126178614,2085741.5417556027,1.0299169096850656
2017-04-21,984411.6657692097,113286.85546606699,998881.6333231032,2096580.15455838,0.5196527271377147
2017-04-24,996675.7584951902,113906.33246109675,1005593.5630054809,2116175.653961768,0.9346410801792392
2017-04-25,1003664.232086856,113519.15933920315,1063833.1255066532,2181016.5169327124,3.064058640385244
2017-04-26,1004143.7833749898,122501.57576713464,1049919.9141034975,2176565.273245622,-0.2040903245130166
2017-04-27,1011954.3928490955,128618.91883651594,1070265.330567583,2210838.6422531945,1.5746538561862298
2017-04-28,1029425.5288683359,127612.26097613016,1064112.7382634222,2221150.528107888,0.46642417305426465
2017-05-01,1044567.2102312493,135820.33890373688,1086136.1598706145,2266523.709005601,2.042778295461333
2017-05-02,1046759.6091253166,141240.75486678482,1093826.7936297935,2281827.157621895,0.6751947290685224
2017-05-03,1040045.2470581693,143796.09747128258,1087814.060140585,2271655.404670037,-0.44577228024838794
2017-05-04,1033536.4206744866,143099.18585187412,1099420.0485557378,2276055.655082098,0.19370237242036678
2017-05-05,1029357.0489471307,144725.32070728965,1094875.5879195472,2268957.9575739675,-0.3118420014151487
2017-05-08,1034975.1636073192,141782.7894939734,1093337.4415913925,2270095.3946926855,0.050130374382701834
2017-05-09,1031001.3275634277,142247.41272717062,1100888.3214087556,2274137.061699354,0.17803952274947352
2017-05-10,1029699.5376215869,143563.80134160887,1120604.4151548082,2293867.754118004,0.8676122803216613
2017-05-11,1027986.6831642352,142402.2664890032,1108439.0893614388,2278828.0390146775,-0.6556487433212627
2017-05-12,1029973.6559975239,144105.8437122599,1124309.9256560132,2298389.4253657972,0.8583967730877009
2017-05-15,1029014.4575014069,148906.78268027806,1118786.6490783421,2296707.889260027,-0.07316149679476225
2017-05-16,1026205.3556370967,150920.0829141248,1114521.8081904633,2291647.246741685,-0.22034332454757616
2017-05-17,992427.9136980473,141550.50110776216,1071104.2807025681,2205082.6955083776,-3.7773942458372187
2017-05-18,1011680.3840958441,143331.48972501027,1088583.1368004337,2243595.010621288,1.7465247535322612
2017-05-19,1014420.9101190998,142092.53573495074,1097812.0217609038,2254325.4676149543,0.47827067464796325
2017-05-22,1015654.2132883178,142712.0127299805,1098790.8377023842,2257157.0637206826,0.12560724466836143
2017-05-23,1014489.4859601543,140543.84324737632,1104314.1072885126,2259347.4364960436,0.09704122103715486
2017-05-24,1027986.6831642352,139227.4546329381,1102915.8197753108,2270129.9575724844,0.47724050326509815
2017-05-25,1041141.5013165461,138995.1585032644,1139971.0156774127,2320107.675497223,2.201535544607384
2017-05-26,1042306.2286447093,141163.3202424061,1135636.1894497178,2319105.738336833,-0.04318494227537254
2017-05-30,1044019.0831020611,142712.0127299805,1141159.5639089826,2327890.659741024,0.37880641917134017
2017-05-31,1037715.7924018428,141860.2318618146,1140110.8744923656,2319686.898756023,-0.3524117832026377
2017-06-01,1038195.3368385583,143486.36671723015,1139551.537114149,2321233.2406699373,0.06666166519039977
2017-06-02,1052446.2996265597,141782.7894939734,1154862.9311573696,2349092.0202779025,1.2001714915957669
2017-06-05,1052583.355388819,141163.3202424061,1154023.9810223845,2347770.6566536096,-0.05624997287831115
2017-06-06,1046965.1448087809,136052.63503341062,1154793.0506906905,2337810.830532882,-0.42422483186342885
2017-06-07,1049089.0637816433,135045.99265994967,1157869.3503385421,2342004.406780135,0.17938047820135658
2017-06-08,1059982.900347414,136207.50428216803,1159757.0947632813,2355947.4993928634,0.595348692443235
2017-06-09,1024972.1483877285,130864.51520003636,1104873.4446667293,2260710.108254494,-4.042424169592584
2017-06-12,1017024.4762999454,131948.60768480087,1058799.200967383,2207772.2849521292,-2.3416458000994416
2017-06-13,1032371.5905750557,131406.54982722495,1067748.3682979478,2231526.5087002283,1.0759363141753597
2017-06-14,1029425.5288683359,129780.43045873434,1064112.7382634222,2223318.6975904927,-0.36781149933622526
2017-06-15,1026342.4113993562,130322.47282938531,1061036.445607113,2217701.3298358545,-0.25265688453598584
2017-06-16,1032097.5749703862,129083.51883932584,1065371.271834808,2226552.36564452,0.3991085584694489
2017-06-19,1047376.2093242916,132103.46144663342,1072502.56821577,2251982.238986695,1.142118808187736
2017-06-20,1043128.3645271488,130941.94982441509,1063064.0488468048,2237134.363198369,-0.6593247287335332
2017-06-21,1054501.7455296353,137678.7698888262,1083898.8173492907,2276079.332767752,1.7408417755339758
2017-06-22,1051007.4539224592,140543.84324737632,1082920.0014078103,2274471.298577646,-0.07064930325389002
2017-06-23,1062449.4107660002,143254.05510063152,1104803.56420005,2310507.0300666816,1.5843563957729838
2017-06-26,1052309.2370128823,141627.93573214085,1101167.934165524,2295105.1069105472,-0.6666036049970303
2017-06-27,1031686.5104548755,140311.54711770263,1055932.6475927057,2227930.7051652838,-2.9268551380501826
2017-06-28,1049911.3024353506,138995.1585032644,1072572.5535555861,2261479.014494201,1.5058057798269162
2017-06-29,1034838.1009936418,136672.11202844034,1049360.576725281,2220870.789747363,-1.7956489751429592
2017-06-30,1034427.0364781312,138375.68150823467,1044606.3837990013,2217409.1017853674,-0.1558707502469961
2017-07-03,1016955.9004588908,136672.11202844034,1021953.7443469131,2175581.7568342444,-1.886316102763596
2017-07-05,1030042.1290673107,137988.5006428786,1032021.5864339111,2200052.2161441003,1.1247777397004677
2017-07-06,1019628.0493322092,138762.84688666582,1022513.0817251295,2180903.9779440043,-0.8703538061317434
2017-07-07,1037578.7297881651,139537.19313045297,1049989.794570177,2227105.717488795,2.1184673883875575
2017-07-10,1051692.636813907,140001.8008767253,1067398.7702013631,2259093.207891995,1.4362807365636863
2017-07-11,1063819.673777628,144338.1320984712,1079004.7586165157,2287162.564492615,1.2425054664659865
2017-07-12,1088690.2519841956,149061.6519290355,1109907.3622144568,2347659.266127688,2.6450547317564
2017-07-13,1091156.7692541997,149603.69429968655,1106131.9782381153,2346892.4417920015,-0.03266335735982777
2017-07-14,1096021.3170215853,152081.59453634315,1126477.282837521,2374580.1943954495,1.1797623150682883
2017-07-17,1094376.9424854387,154404.64875462966,1130532.3914353107,2379313.982675379,0.19935263888339017
2017-07-18,1115821.91454857,154714.37950868206,1283647.2337764944,2554183.5278337467,7.349578341978158
2017-07-19,1124591.7156673751,155798.47199344658,1285464.9998529602,2565855.1875137817,0.456962452104369
2017-07-20,1127263.7686208435,158973.2915929741,1283647.2337764944,2569884.293990312,0.15702782043730562
2017-07-21,1126578.585729396,155721.03736906787,1318185.3625358245,2600484.9856342883,1.1907420001568172
2017-07-24,1137335.359681489,154869.2487574395,1313780.7677061295,2605985.376145058,0.211514026850955
2017-07-25,1132402.3319928984,154636.93714084086,1307208.6968387046,2594247.965972444,-0.4504019968821367
2017-07-26,1134663.3135794385,151849.30615013186,1321960.8583768457,2608473.478106416,0.5483482042025773
2017-07-27,1167755.6685468897,130399.90745376407,1277214.923842428,2575370.4998430815,-1.2690555814033044
2017-07-28,1181526.9841269078,129702.9958343556,1286723.4215596667,2597953.40152093,0.876879721936116
2017-07-31,1159602.4676270604,124592.31062536007,1270083.6274614658,2554278.405713886,-1.6811308386622863
2017-08-01,1163781.8393544161,125521.51837444225,1272670.4632062376,2561973.820935096,0.3012755071645896
2017-08-02,1159945.0590727841,124437.44137660264,1263651.4154089938,2548033.9158583805,-0.5441080218230995
2017-08-03,1155080.5044539804,125289.22224476855,1253094.123402001,2533463.85010075,-0.5718160055464582
2017-08-04,1162137.4579668515,126141.0108563969,1260365.3834710524,2548643.8522943007,0.5991797432967874
2017-08-07,1178306.8108956688,126992.7839811004,1267776.4044734628,2573075.999350232,0.9586332368069969
2017-08-08,1173168.247523614,125056.91837163238,1247011.516437656,2545236.682332902,-1.0819469391638648
2017-08-09,1172825.6560778902,124979.47600379122,1228973.322961574,2526778.4550432554,-0.7252067132997824
2017-08-10,1146927.3035341513,121959.5333964836,1182549.4811656433,2451436.3180962782,-2.981746848307971
2017-08-11,1151586.3224694903,123275.92201092184,1198350.3321204013,2473212.5766008133,0.8883061062522705
2017-08-14,1169879.5943711703,124592.31062536007,1195553.7570939977,2490025.662090528,0.6798075365127912
2017-08-15,1171592.4488285219,123508.22588405799,1178074.9009961323,2473175.5757087125,-0.6767033223131003
2017-08-16,1164741.0309991152,125134.3529960111,1188422.355839899,2478297.7398350253,0.20710879472619007
2017-08-17,1143570.1773119206,122888.74888902823,1161225.25575162,2427684.1819525687,-2.0422710745733803
2017-08-18,1146995.8862266236,123817.96438157288,1164371.4288746084,2435185.2794828047,0.30898160419708814
2017-08-21,1149530.8765664147,124747.18761757996,1165909.5821943055,2440187.6463783,0.20542038167041943
2017-08-22,1162274.513729111,128773.77259834849,1183947.7686788451,2474996.0550063048,1.4264644229171008
2017-08-23,1155902.7499591059,131329.11520284627,1181990.1507789695,2469222.0159409214,-0.2332948795495622
2017-08-24,1149256.8609617455,130787.0728321952,1175488.0652513604,2455531.999045301,-0.5544263256701701
2017-08-25,1139527.861346824,128928.64959056838,1160246.4468016822,2428702.9577390747,-1.0925958739962467
2017-08-28,1145831.1520470423,129857.865083113,1168426.5374723983,2444115.5546025536,0.6346019719853582
2017-08-29,1151380.7867860259,131096.81907317252,1180242.2651691826,2462719.871028381,0.761188086659538
2017-08-30,1164192.903869927,131096.81907317252,1221352.562677532,2516642.2856206317,2.1895472248629653
2017-08-31,1178238.3309744638,130941.94982441509,1221492.4284840275,2530672.7092829067,0.5575056789930325
2017-09-01,1178580.922420188,130554.78444598393,1221702.1607741166,2530837.8676402885,0.006526263027850017
2017-09-05,1169674.0586877058,128928.64959056838,1220164.014445962,2518766.722724236,-0.47696239535515567
2017-09-06,1179060.4668569036,130322.47282938531,1253233.9822169538,2562616.921903243,1.740939277281679
2017-09-07,1186734.1301914353,133342.41543669294,1251486.0966071673,2571562.642235296,0.34908535316347955
2017-09-08,1171249.8573827979,135123.4272843284,1233447.903131085,2539821.1877982114,-1.2343255387118888
2017-09-11,1188789.4733232432,136749.5466528191,1270642.9578481398,2596181.977824202,2.219084961443684
2017-09-12,1185021.275734084,140698.7124961338,1294484.0406586616,2620204.0288888793,0.9252837925024749
2017-09-13,1185637.8759330588,140931.02411273238,1283926.8465332629,2610495.746579054,-0.3705162728851468
2017-09-14,1171318.4400752706,141008.44325018622,1276865.43061898,2589192.3139444366,-0.8160684675519762
2017-09-15,1175977.3493879242,139459.7585060743,1274907.8057275615,2590344.9136215597,0.044515800194356046
2017-09-18,1164809.5109203202,136284.93890654677,1290778.5301574564,2591872.9799843235,0.05899084537847766
2017-09-19,1182006.631334891,137523.8928966063,1298189.5511598664,2617720.075391364,0.997236191998755
2017-09-20,1179608.593986092,136439.81589876668,1297001.0029282966,2613049.412813155,-0.1784248293817492
2017-09-21,1172346.1116411744,136130.06965778928,1319863.3746704743,2628339.555969438,0.5851455805354258
2017-09-22,1168440.7486670697,136362.3812743879,1309865.5179232922,2614668.6478647497,-0.520134777625641
2017-09-25,1115890.3876183573,131483.99219506615,1248339.9234841787,2495714.303297602,-4.549499787068268
2017-09-26,1125071.3697267764,128464.04184429608,1254142.917691755,2507678.3292628275,0.47938283438201557
2017-09-27,1148845.6936749672,131251.6960653924,1272250.9846429736,2552348.374383333,1.7813307472189663
2017-09-28,1156039.7029500974,130477.3420781428,1263371.6977790883,2549888.7428073287,-0.09636739250372527
2017-09-29,1170701.7302536098,130632.21907036265,1267916.2632884153,2569250.2126123877,0.759306454435451
2017-10-02,1161109.7864009475,132335.77306323205,1237572.892195554,2531018.4516597334,-1.4880512907997632
2017-10-03,1164467.0222458642,136207.50428216803,1252814.5036536898,2553489.030181722,0.8878077718972421
2017-10-04,1153915.777125817,137446.45827222755,1289589.9819258866,2580952.217323931,1.0755161591688804
2017-10-05,1173236.8233646685,141318.18949116353,1359085.9277540843,2673640.940609916,3.5912607240009193
2017-10-06,1180019.6653530207,138220.80451601476,1384465.2617658975,2702705.7316349326,1.0870865486667083
2017-10-09,1181869.5755726316,136826.9812771978,1376424.9250369973,2695121.4818868265,-0.280616926191155
2017-10-10,1175634.7579422002,134813.6810433511,1363910.113011723,2674358.551997274,-0.7703893879772865
2017-10-11,1183513.9501087784,137291.58902347012,1363001.1775369216,2683806.71666917,0.3532871336507931
2017-10-12,1182212.1670183553,142866.88972220037,1369363.5091227144,2694442.5658632703,0.3962971374965523
2017-10-13,1190365.3679381849,144260.69747409242,1394742.8361429847,2729368.901555262,1.2962360428269772
2017-10-16,1195709.4669937042,141937.6664861933,1417045.7726253516,2754692.906105249,0.9278337030790124
2017-10-17,1206603.2007882074,141550.50110776216,1394672.8577947111,2742826.5596906804,-0.4307683948460952
2017-10-18,1206055.073659019,139537.19313045297,1367126.159609848,2712718.42639932,-1.0977045991109213
2017-10-19,1195983.4825983734,138530.5352700672,1364259.7111083074,2698773.728976748,-0.5140488333350984
2017-10-20,1198861.0643838886,138375.68150823467,1357477.907950793,2694714.6538429162,-0.15040442591571848
2017-10-23,1173442.3590481328,134503.95028929866,1345662.1802540086,2653608.48959144,-1.5254366243511093
2017-10-24,1177073.6036463005,133574.72705329157,1370482.1768876049,2681130.5075871972,1.0371544296647335
2017-10-25,1168851.9228052662,132722.93844166322,1354751.206399526,2656326.0676464555,-0.9251485472470998
2017-10-26,1169057.4584887305,157269.71436971735,1364819.0484865238,2691146.2213449716,1.3108388357370317
2017-10-27,1218730.2377519282,167878.26565306442,1395092.3293664325,2781700.832771425,3.3649086292009995
2017-10-30,1232364.4907182688,164548.57680477947,1386912.2386957165,2783825.3062187647,0.07637318227434917
2017-10-31,1233666.2806601096,159670.2032123826,1373348.6323806883,2766685.1162531804,-0.6157063781012042
2017-11-01,1251480.008125074,159592.76858800385,1384325.4029509448,2795398.1796640228,1.0378146483734068
2017-11-02,1225855.6643345861,152623.6369069942,1393554.2879114149,2772033.5891529955,-0.8358233428425368
2017-11-03,1225855.6643345861,154094.90251365228,1398378.3682959164,2778328.935144155,0.22710208187206302
2017-11-06,1234419.9366213442,150145.72892687513,1399217.4233040381,2783783.0888522575,0.19631058220324285
2017-11-07,1234968.0637505325,152236.471528563,1369573.2414128038,2756777.776691899,-0.9700939799692684
2017-11-08,1230240.5717454064,151694.42915791197,1373418.6107289614,2755353.61163228,-0.0516604955125581
2017-11-09,1228459.23736685,154094.90251365228,1355660.0370011907,2738214.1768816933,-0.6220412029232536
2017-11-10,1222704.07379582,157347.15673755854,1342516.0071310203,2722567.2376643987,-0.5714286102745061
2017-11-13,1224827.992768682,156185.63737187773,1363910.113011723,2744923.7431522827,0.8211553117440304
2017-11-14,1220032.0208423513,155256.41413587067,1368314.8197060972,2743603.2546843193,-0.04810656293303644
2017-11-15,1219209.782188644,154172.33713803103,1343215.098451053,2716597.217777728,-0.984327338892098
2017-11-16,1230446.1005774527,157656.90297853586,1366916.4273197586,2755019.430875747,1.4143507490392564
2017-11-17,1226403.7914637742,160754.2802102222,1350765.978268416,2737924.0499424124,-0.6205176174710471
2017-11-20,1224622.4570852178,163619.35356877238,1357058.4293875294,2745300.2400415195,0.26940813421257054
2017-11-21,1245998.853307295,169426.95039717638,1371950.3448674863,2787376.148571958,1.532652345879734
2017-11-22,1239215.9085476752,172446.90849140886,1372579.6605939763,2784242.4776330604,-0.11242368348824647
2017-11-24,1252302.1440075133,173608.4278570897,1368594.4324628657,2794505.0043274686,0.3685931371585326
2017-11-27,1254014.998464865,168962.35039436648,1363700.3737300907,2786677.7225893224,-0.28009546327614965
2017-11-28,1249835.626737509,169039.7850187452,1392575.37408834,2811450.7858445942,0.8889819965350447
2017-11-29,1199888.8387210602,160986.5918268208,1315458.6679761,2676334.098523981,-4.805941757932021
2017-11-30,1213934.1630543293,159360.45697140525,1311473.5447181263,2684768.164743861,0.31513502834088236
2017-12-01,1199683.3030375957,160367.09934486615,1306160.0074220875,2666210.409804549,-0.6912237407687902
2017-12-04,1174812.6220597608,157966.6337325883,1286723.4215596667,2619502.677352016,-1.7518397003017174
2017-12-05,1184130.5571591714,160831.7148346009,1287912.081655916,2632874.3536496884,0.510466219915821
2017-12-06,1206260.6093424836,163309.62281471994,1295532.8349484154,2665103.0671056192,1.2240885483675057
2017-12-07,1234214.4009378797,162690.14581969022,1294833.638755246,2691738.185512816,0.9994029400192525
2017-12-08,1226403.7914637742,163387.0574390987,1318185.3625358245,2707976.2114386973,0.6032542842864802
2017-12-11,1226677.8002170254,170743.33901161462,1301965.040009345,2699386.179237985,-0.31721224744985926
2017-12-12,1212426.94705171,167645.96177992824,1298539.1492564513,2678612.0580880893,-0.7695868531030295
2017-12-13,1221607.819537443,167723.396404307,1313431.1696095446,2702762.3855512943,0.9015985495280243
2017-12-14,1222224.4197364184,174847.38184714914,1325316.770781466,2722388.5723650334,0.7261528767256353
2017-12-15,1234488.4165425492,172137.169993894,1329232.0135727604,2735857.6001092037,0.49475037769752567
2017-12-18,1238873.419873219,191108.65296668035,1331329.4972791316,2761311.570119031,0.9303835846138718
2017-12-19,1229897.9802996826,194206.03794182913,1307558.2949352893,2731662.313176801,-1.0737381924978402
2017-12-20,1218798.7108217152,195135.26117783622,1320143.0923003799,2734077.0642999313,0.08839859566397407
2017-12-21,1215784.0732739405,193973.72632523053,1318744.6999140412,2728502.499513212,-0.20389201385391612
2017-12-22,1214071.2188165889,189405.08348688605,1327973.5848745112,2731449.887177986,0.10802217206324005
2017-12-26,1205781.0580543499,187856.39874277412,1312731.9734163757,2706369.4302135,-0.9182104010847625
2017-12-27,1216948.800602104,187624.09486963795,1302104.8988242978,2706677.7942960397,0.011394012919943216
2017-12-28,1219004.2465051797,188243.56412120527,1347340.1923886586,2754588.0030150437,1.7700743258014782
2017-12-29,1209001.2381370068,185920.5331333061,1342096.535559299,2737018.306829612,-0.6378339035166398
2018-01-02,1242984.2089081025,189792.26435224208,1405789.4871799205,2838565.960440265,3.710156170942079
2018-01-03,1265251.316853674,189327.66434943222,1433615.7981215527,2888194.779324659,1.7483764540280982
2018-01-04,1262921.8621973468,185765.66388454865,1437670.9067193426,2886358.4328012383,-0.0635811177475459
2018-01-05,1280187.4625331229,188321.00648904644,1468154.0317540194,2936662.5007761884,1.7428212450430007
2018-01-08,1289984.9420692492,190411.74134727183,1482556.5951955756,2962953.278612097,0.8952604471558934
2018-01-09,1287175.8333535213,187159.48712336566,1463399.733954603,2937735.05443149,-0.8511178479472801
2018-01-10,1286970.297670057,187778.96411839538,1485842.6271335173,2960591.8889219696,0.7780427460944971
2018-01-11,1286490.7532333413,188553.3103621826,1518842.714437829,2993886.778033353,1.1246024565549597
2018-01-12,1228938.7818035656,196761.38054632687,1546738.905846141,2972439.068196033,-0.7163834649554961
2018-01-16,1222224.4197364184,190953.78371792287,1548836.3895525122,2962014.5930068535,-0.3507044198388308
2018-01-17,1216811.847611112,190179.42973067323,1520660.4805142952,2927651.7578560803,-1.1601170106285719
2018-01-18,1231884.946281553,186152.8447499047,1540446.5596001637,2958484.3506316217,1.0531509662242093
2018-01-19,1242093.4903331904,183210.32128005094,1541355.4950749648,2966659.3066882063,0.27632243702216275
2018-01-22,1270047.288780005,180577.54405117445,1591135.2422839738,3041760.0751151536,2.531492856548638
2018-01-23,1297316.0071066392,176163.77046158744,1749913.1081531015,3223392.885721328,5.9713062871764615
2018-01-24,1278132.0166300475,173221.26247865852,1826889.9554503888,3278243.2345590945,1.7016339857526228
2018-01-25,1284503.7872514706,171595.12762324297,1885619.0797362356,3341717.9946109494,1.9362431494620895
2018-01-26,1301769.3875872465,187933.83336715287,1919877.595738797,3409580.816693196,2.03077645066658
2018-01-29,1274226.6605073607,194980.38418561633,1989723.0347904428,3458930.0794834197,1.4473703790393004
2018-01-30,1282037.2699814665,198387.51540174245,1949241.9481354472,3429666.7335186563,-0.8460230560408929
2018-01-31,1280461.4712863741,199858.75777801324,1889813.8374027044,3370134.0664670914,-1.7358149253903614
2018-02-01,1322940.2412744414,210157.56282038297,1853248.2032852764,3386346.007380101,0.48104735874808746
2018-02-02,1303687.7777280626,200710.5463896416,1869748.1455600676,3374146.469677772,-0.36025668008353795
2018-02-05,1241887.961501144,194593.20332026028,1777669.545619597,3214150.7104410017,-4.741814283244487
2018-02-06,1269636.2242644941,195444.99193188865,1857792.6639214666,3322873.8801178494,3.3826406871235433
2018-02-07,1234488.4165425492,208376.57420313486,1849682.45371743,3292547.4444631143,-0.9126568370888525
2018-02-08,1175566.2848724134,233697.69637497622,1748584.8059797157,3157848.7872271053,-4.091016439642314
2018-02-09,1206603.2007882074,243996.50141734598,1744180.099285341,3194779.8014908945,1.1694991353977449
2018-02-12,1208658.6466912827,239660.17019560005,1803468.4560762679,3251787.2729631504,1.7843943875459727
2018-02-13,1186322.9560532388,258941.37617897638,1805705.5888513185,3250969.9210835337,-0.025135465853273115
2018-02-14,1229966.5561407371,261341.85727817914,1859750.288812885,3351058.702231801,3.078735995038315
2018-02-15,1232981.2005399298,260257.78028033953,1959519.5225125344,3452758.503332804,3.034855851175358
2018-02-16,1215167.4730749656,255998.87593950992,1947284.323244029,3418450.6722585047,-0.9936354089399352
2018-02-20,1205918.0178967596,254295.3064597157,1947494.0625256605,3407707.3868821356,-0.3142735234869175
2018-02-21,1218935.7734353924,258476.78391962897,1964903.1500215258,3442315.707376547,1.0155895611118249
2018-02-22,1226335.3115425692,248642.5866235316,1944627.7188972568,3419605.6170633575,-0.6597329310767213
2018-02-23,1255796.3259920035,252901.48322089866,1999091.6806842717,3507789.489897174,2.578773189334789
2018-02-26,1267032.6512322302,249029.75200196268,2056632.1518654118,3572694.5550996047,1.8503124372019664
2018-02-27,1243258.3272840395,242525.24355415028,2031812.043367136,3517595.614205326,-1.542223664646377
2018-02-28,1221744.8752997026,246706.72101406357,2037195.6708761277,3505647.267189894,-0.33967369549758153
2018-03-01,1205438.466608626,249649.24448391737,2030274.1137767972,3485361.8248693403,-0.5786504110213655
2018-03-02,1210097.3827726976,255534.26044977517,2104803.76740645,3570435.410628923,2.440882468860236
2018-03-05,1235995.7353164365,267768.9465885378,2202335.868331048,3706100.5502360226,3.7996805432534706
2018-03-06,1231747.8905192935,266607.4117359321,2273789.4390506647,3772144.7413058905,1.7820399143153822
2018-03-07,1258674.0174002042,276906.20129137696,2245403.7977223583,3780984.016413939,0.2343302209816211
2018-03-08,1249287.4996083206,269859.65047291346,2216318.9532093406,3735466.1032905746,-1.2038642037565623
2018-03-09,1269088.0971353059,273731.38169184944,2317276.8400136963,3860096.3188408515,3.336403332384413
2018-03-12,1265867.923904067,274892.9165444551,2246382.50179916,3787143.342247682,-1.8899263274103077
2018-03-13,1246135.9090695544,264129.51149927557,2208488.460635209,3718753.881204039,-1.805832387718758
2018-03-14,1261962.66370123,283410.7097391894,2248130.3874089466,3793503.760849366,2.010078699296039
2018-03-15,1259701.688966108,277215.9475323542,2244914.333819279,3781831.970317741,-0.30767836985119335
2018-03-16,1268128.8986391888,275512.4090264098,2226456.773644612,3770098.0813102107,-0.31026997232096276
2018-03-19,1182280.6469395603,270866.31607676164,2191708.800730513,3644855.763746835,-3.3219909631595277
2018-03-20,1152065.8669062061,242757.54742728642,2219814.7244289136,3614638.138762406,-0.8290485808789775
2018-03-21,1160561.6592717594,253443.5255915497,2212683.4280479513,3626688.6129112607,0.3333798207800823
2018-03-22,1129730.27903943,241596.03580506807,2144306.1499846447,3515632.4648291427,-3.0621914350945514
2018-03-23,1092047.4809776938,240279.64719062982,2104034.795619738,3436361.9237880614,-2.2548017130378217
2018-03-26,1096637.9240719785,247093.88639249472,2239740.6623297352,3583472.4727942087,4.280996945862458
2018-03-27,1042922.8288436843,217358.99063106635,2102286.9100099513,3362568.729484702,-6.164516261436696
2018-03-28,1048472.4635826681,220301.51410092012,1997973.0059278386,3266746.983611427,-2.849659102371997
2018-03-29,1094788.007000949,224637.84532266602,2064952.1013510807,3384377.9536746955,3.6008595294768213
2018-04-02,1064641.8096600673,217126.6945013926,1959659.4931921663,3241427.9973536264,-4.223817737787135
2018-04-03,1069574.844200076,213254.96328245662,1983290.9346026499,3266120.7420851826,0.7617860014695949
2018-04-04,1062654.9464494647,218752.81386988328,2020136.2863499837,3301544.0466693314,1.0845681278008596
2018-04-05,1091704.8895319698,221772.7564771909,2055303.7378273462,3368781.383836507,2.036542181983183
2018-04-06,1077042.8622284578,217591.2945042025,2019507.0754966303,3314141.2322292905,-1.6219559948110935
2018-04-09,1082044.3698382534,216894.38288479403,2027057.8504408565,3325996.603163904,0.35772075188958924
2018-04-10,1130757.9506053335,228664.45353382188,2083969.1037771003,3443391.507916256,3.5296158943962284
2018-04-11,1139527.861346824,227580.3533055949,2123121.7833855734,3490229.9980379925,1.360242946933462
2018-04-12,1122741.8054477638,224560.41069828725,2162134.499305958,3509436.715452009,0.5502994766767029
2018-04-13,1127195.2886996386,222701.979713198,2178914.159210654,3528811.427623491,0.5520746986596251
2018-04-16,1129319.214523919,221308.15647438104,2151856.9249288714,3502484.2959271716,-0.7460622999072933
2018-04-17,1155560.1585133818,246551.8440218437,2349577.738116382,3751689.7406516075,7.115105270114186
2018-04-18,1139801.8769514933,244228.81303394452,2338810.6998362155,3722841.3898216533,-0.7689428717243492
2018-04-19,1151723.3782317499,244228.81303394452,2326086.2534024455,3722038.44466814,-0.021568073131150063
2018-04-20,1139253.749822305,247093.88639249472,2291617.7883719783,3677965.424586778,-1.1841097489064583
2018-04-23,1136239.1054231124,241750.88956690065,2228134.6739145825,3606124.6689045955,-1.9532743620137172
2018-04-24,1094102.9268807692,235943.2927384966,2146543.2827596953,3476589.502378961,-3.59208786214766
2018-04-25,1094102.9268807692,230368.00752669125,2137734.086108762,3462205.0205162223,-0.4137526691861583
2018-04-26,1193242.956575118,234394.60799438469,2195204.571950086,3622842.1365195885,4.639734361525905
2018-04-27,1189337.5936010133,224560.41069828725,2179683.3407436395,3593581.34504294,-0.8076750345174774
2018-04-30,1178443.8666579283,234704.3387484371,2184577.2876117355,3597725.493018101,0.11532083393290271
2018-05-01,1191187.5106720424,234626.9041240584,2190450.1622859905,3616264.577082091,0.5153001278159709
2018-05-02,1206329.185183538,236562.7697335264,2190869.6338577117,3633761.588774776,0.48384213377449137
2018-05-03,1192283.758079001,237491.99296953346,2179193.876840559,3608969.627889093,-0.6822671295296061
2018-05-04,1210028.9097029106,240357.08181500857,2237922.791380132,3688308.782898051,2.19838799406478
2018-05-07,1219346.8379509035,242602.67817852896,2281060.706111259,3743010.222240691,1.4831035730055868
2018-05-08,1225855.6643345861,246629.2786462224,2285465.412805633,3757950.355786442,0.3991475485954481
2018-05-09,1251480.008125074,251352.7829898618,2309306.3837514753,3812139.174866411,1.4419780452003539
2018-05-10,1271143.5430383813,254527.6025893894,2304412.4298918373,3830083.575519608,0.47071735395982206
2018-05-11,1281146.6541778217,253598.3948403072,2282458.881759782,3817203.930777911,-0.3362758145545024
2018-05-14,1278748.6168290225,258554.20305708278,2296931.4305411545,3834234.25042726,0.4461464453610772
2018-05-15,1262853.382276142,253598.3948403072,2280151.7706364575,3796603.5477529066,-0.9814398447397988
